liban	liban	V;NFIN
liban	lumiban	V;PFV;AGFOC
liban	lumiliban	V;IPFV;AGFOC
liban	liliban	V;AGFOC;LGSPEC1
liban	nilibanan	V;PFV;PFOC
liban	nililibanan	V;IPFV;PFOC
liban	lilibanan	V;PFOC;LGSPEC1
abuso	abuso	V;NFIN
abuso	umabuso	V;PFV;AGFOC
abuso	umaabuso	V;IPFV;AGFOC
abuso	aabuso	V;AGFOC;LGSPEC1
abuso	inabuso	V;PFV;PFOC
abuso	inaabuso	V;IPFV;PFOC
abuso	aabusuhin	V;PFOC;LGSPEC1
tanggap	tanggap	V;NFIN
tanggap	tumanggap	V;PFV;AGFOC
tanggap	tumatanggap	V;IPFV;AGFOC
tanggap	tatanggap	V;AGFOC;LGSPEC1
tanggap	tinanggap	V;PFV;PFOC
tanggap	tinatanggap	V;IPFV;PFOC
tanggap	tatanggapin	V;PFOC;LGSPEC1
akusa	akusa	V;NFIN
akusa	nag-akusa	V;PFV;AGFOC
akusa	nang-aakusa	V;IPFV;AGFOC
akusa	mang-aakusa	V;AGFOC;LGSPEC1
akusa	inakusahan	V;PFV;PFOC
akusa	inaakusahan	V;IPFV;PFOC
akusa	aakusahan	V;PFOC;LGSPEC1
kuha	kuha	V;NFIN
kuha	kumuha	V;PFV;AGFOC
kuha	kumukuha	V;IPFV;AGFOC
kuha	kukuha	V;AGFOC;LGSPEC1
kuha	kinuha	V;PFV;PFOC
kuha	kinukuha	V;IPFV;PFOC
kuha	kukuhain	V;PFOC;LGSPEC1
arte	arte	V;NFIN
arte	umarte	V;PFV;AGFOC
arte	umaarte	V;IPFV;AGFOC
arte	aarte	V;AGFOC;LGSPEC1
arte	inartehan	V;PFV;PFOC
arte	inaartehan	V;IPFV;PFOC
arte	aartehan	V;PFOC;LGSPEC1
dagdag	dagdag	V;NFIN
dagdag	nagdagdag	V;PFV;AGFOC
dagdag	nagdaragdag	V;IPFV;AGFOC
dagdag	magdaragdag	V;AGFOC;LGSPEC1
dagdag	dinagdagan	V;PFV;PFOC
dagdag	dinaragdagan	V;IPFV;PFOC
dagdag	dadagdagan	V;PFOC;LGSPEC1
sulong	sulong	V;NFIN
sulong	sumulong	V;PFV;AGFOC
sulong	sumusulong	V;IPFV;AGFOC
sulong	susulong	V;AGFOC;LGSPEC1
sulong	sinulong	V;PFV;PFOC
sulong	sinusulong	V;IPFV;PFOC
sulong	susulungin	V;PFOC;LGSPEC1
galit	galit	V;NFIN
galit	nanggalit	V;PFV;AGFOC
galit	nanggagalit	V;IPFV;AGFOC
galit	manggagalit	V;AGFOC;LGSPEC1
galit	ginalit	V;PFV;PFOC
galit	ginagalit	V;IPFV;PFOC
galit	gagalitin	V;PFOC;LGSPEC1
galit	galit	V;NFIN
galit	nagalit	V;PFV;AGFOC
galit	nagagalit	V;IPFV;AGFOC
galit	magagalit	V;AGFOC;LGSPEC1
galit	ikinagalit	V;PFV;PFOC
galit	ikinakagalit	V;IPFV;PFOC
galit	ikakagalit	V;PFOC;LGSPEC1
galit	galit	V;NFIN
galit	nanggalit	V;PFV;AGFOC
galit	nanggagalit	V;IPFV;AGFOC
galit	manggagalit	V;AGFOC;LGSPEC1
galit	ginalit	V;PFV;PFOC
galit	ginagalit	V;IPFV;PFOC
galit	gagalitin	V;PFOC;LGSPEC1
galit	galit	V;NFIN
galit	pinagalitan	V;PFV;PFOC
galit	pinapagalitan	V;IPFV;PFOC
galit	papagalitan	V;PFOC;LGSPEC1
inis	inis	V;NFIN
inis	nang-inis	V;PFV;AGFOC
inis	nang-iinis	V;IPFV;AGFOC
inis	mang-iinis	V;AGFOC;LGSPEC1
inis	ininis	V;PFV;PFOC
inis	iniinis	V;IPFV;PFOC
inis	iinisin	V;PFOC;LGSPEC1
sagot	sagot	V;NFIN
sagot	sumagot	V;PFV;AGFOC
sagot	sumasagot	V;IPFV;AGFOC
sagot	sasagot	V;AGFOC;LGSPEC1
sagot	sinagot	V;PFV;PFOC
sagot	sinasagot	V;IPFV;PFOC
sagot	sasagutin	V;PFOC;LGSPEC1
lapit	lapit	V;NFIN
lapit	lumapit	V;PFV;AGFOC
lapit	lumalapit	V;IPFV;AGFOC
lapit	lalapit	V;AGFOC;LGSPEC1
lapit	nilapitan	V;PFV;PFOC
lapit	nilalapitan	V;IPFV;PFOC
lapit	lalapitan	V;PFOC;LGSPEC1
dating	dating	V;NFIN
dating	dumating	V;PFV;AGFOC
dating	dumarating	V;IPFV;AGFOC
dating	darating	V;AGFOC;LGSPEC1
dating	dinatnan	V;PFV;PFOC
dating	dinaratnan	V;IPFV;PFOC
dating	daratnan	V;PFOC;LGSPEC1
hingí'	hingí'	V;NFIN
hingí'	humingí'	V;PFV;AGFOC
hingí'	humihingí	V;IPFV;AGFOC
hingí'	hihingí'	V;AGFOC;LGSPEC1
hingí'	hiningí'	V;PFV;PFOC
hingí'	hinihingí'	V;IPFV;PFOC
hingí'	hihingí'	V;PFOC;LGSPEC1
tanong	tanong	V;NFIN
tanong	nagtanong	V;PFV;AGFOC
tanong	nagtatanong	V;IPFV;AGFOC
tanong	magtatanong	V;AGFOC;LGSPEC1
tanong	tinanong	V;PFV;PFOC
tanong	tinatanong	V;IPFV;PFOC
tanong	tatanungin	V;PFOC;LGSPEC1
akala	akala	V;NFIN
akala	nag-akala	V;PFV;AGFOC
akala	nag-aakala	V;IPFV;AGFOC
akala	mag-aakala	V;AGFOC;LGSPEC1
akala	inakala	V;PFV;PFOC
akala	inaakala	V;IPFV;PFOC
akala	aakalain	V;PFOC;LGSPEC1
lusob	lusob	V;NFIN
lusob	lumusob	V;PFV;AGFOC
lusob	lumulusob	V;IPFV;AGFOC
lusob	lulusob	V;AGFOC;LGSPEC1
lusob	niluson	V;PFV;PFOC
lusob	nilulusob	V;IPFV;PFOC
lusob	lulusubin	V;PFOC;LGSPEC1
